933	16118	13918	12050	10048	
934	16114	13917	12049	10049	
935	16112	13918	12047	10053	
936	16115	13920	12051	10057	
937	16112	13919	12045	10052	
938	16116	13918	12045	10055	
939	16119	13916	12043	10052	
940	16117	13918	12046	10050	
941	16112	13917	12048	10055	
942	16120	13916	12047	10054	
943	16122	13911	12044	10050	
944	16116	13917	12047	10050	
945	16119	13914	12045	10049	
946	16116	13922	12048	10056	
947	16117	13913	12053	10053	
948	16121	13913	12047	10054	
949	16120	13919	12044	10046	
950	16116	13919	12043	10050	
951	16114	13918	12046	10051	
952	16115	13917	12052	10053	
953	16116	13917	12047	10052	
954	16120	13912	12042	10052	
955	16114	13915	12049	10050	
956	16116	13923	12051	10057	
957	16120	13918	12051	10050	
958	16117	13917	12050	10050	
959	16119	13922	12046	10048	
960	16120	13915	12051	10052	
961	16118	13920	12046	10056	
962	16120	13915	12048	10048	
963	16116	13914	12044	10051	
964	16119	13917	12050	10054	
965	16115	13914	12045	10054	
966	16116	13919	12045	10052	
967	16117	13908	12051	10050	
968	16118	13916	12047	10050	
969	16113	13917	12049	10052	
970	16113	13917	12045	10051	
971	16114	13922	12056	10053	
972	16115	13921	12047	10050	
973	16118	13922	12043	10054	
974	16117	13918	12045	10055	
975	16118	13913	12046	10054	
976	16117	13922	12047	10051	
977	16111	13913	12050	10049	
978	16118	13918	12046	10050	
979	16115	13916	12048	10049	
980	16116	13919	12048	10052	
981	16114	13920	12050	10054	
982	16117	13918	12050	10053	
983	16116	13914	12045	10054	
984	16116	13920	12049	10052	
985	16117	13920	12045	10049	
986	16119	13918	12051	10053	
987	16120	13915	12047	10054	
988	16117	13917	12050	10051	
989	16116	13915	12051	10051	
990	16120	13914	12046	10050	
991	16113	13915	12050	10056	
992	16117	13915	12040	10053	
993	16119	13912	12044	10051	
994	16112	13913	12045	10058	
995	16112	13916	12048	10054	
996	16118	13922	12044	10055	
997	16115	13917	12041	10051	
998	16119	13916	12042	10052	
999	16115	13919	12048	10052	
1000	16120	13920	12047	10056	
1001	16119	13917	12048	10049	
1002	16116	13916	12049	10048	
1003	16114	13912	12045	10053	
1004	16118	13917	12053	10054	
1005	16117	13917	12048	10054	
1006	16116	13916	12048	10051	
1007	16113	13920	12050	10055	
1008	16114	13914	12045	10050	
1009	16112	13915	12050	10051	
1010	16117	13917	12050	10055	
1011	16118	13919	12045	10048	
1012	16116	13920	12051	10054	
1013	16112	13915	12049	10057	
1014	16112	13914	12045	10052	
1015	16114	13920	12049	10049	
1016	16116	13921	12051	10052	
1017	16113	13911	12054	10052	
1018	16116	13916	12048	10051	
1019	16118	13918	12046	10054	
1020	16123	13919	12045	10057	
1021	16110	13917	12042	10049	
1022	16115	13913	12047	10056	
1023	16110	13913	12055	10052	
1024	16115	13916	12045	10053	
1025	16116	13915	12046	10051	
1026	16109	13920	12051	10049	
1027	16112	13924	12054	10054	
1028	16116	13919	12054	10046	
1029	16118	13919	12047	10054	
1030	16114	13918	12052	10059	
1031	16120	13916	12047	10052	
1032	16115	13914	12045	10046	
1033	16114	13925	12047	10053	
1034	16112	13921	12048	10052	
1035	16115	13915	12046	10055	
1036	16116	13918	12045	10053	
1037	16118	13913	12047	10050	
1038	16116	13922	12049	10050	
1039	16120	13918	12051	10051	
1040	16112	13924	12046	10047	
1041	16117	13915	12049	10055	
1042	16113	13916	12049	10051	
1043	16111	13913	12050	10048	
1044	16119	13922	12051	10051	
1045	16111	13916	12045	10057	
1046	16117	13919	12050	10056	
1047	16119	13919	12050	10050	
1048	16116	13918	12050	10054	
1049	16111	13918	12046	10051	
1050	16125	13918	12047	10070	
1051	16108	13918	12056	10063	
1052	15902	13914	12044	9783	
1053	15550	13922	12047	9293	
1054	15065	13917	12051	8720	
1055	14540	13917	12059	8094	
1056	14061	13919	12052	7541	
1057	13563	13910	12058	6959	
1058	13136	13913	12055	6460	
1059	12726	13916	12049	5985	
1060	12417	13916	12059	5549	
1061	12132	13919	12056	5180	
1062	11904	13916	12061	4860	
1063	11719	13921	12060	4633	
1064	11593	13920	12064	4587	
1065	11552	13920	12063	4666	
1066	11550	13915	12058	4756	
1067	11559	13920	12064	4791	
1068	11578	13917	12061	4781	
1069	11593	13920	12062	4727	
1070	11617	13916	12064	4651	
1071	11636	13920	12055	4591	
1072	11652	13918	12057	4535	
1073	11670	13923	12059	4487	
1074	11682	13921	12055	4439	
1075	11689	13923	12053	4403	
1076	11698	13924	12049	4361	
1077	11693	13922	12048	4295	
1078	11677	13920	12047	4226	
1079	11651	13920	12049	4185	
1080	11644	13921	12047	4153	
1081	11636	13920	12045	4121	
1082	11624	13924	12049	4099	
1083	11614	13925	12042	4072	
1084	11600	13920	12039	4048	
1085	11592	13926	12039	4035	
1086	11577	13921	12046	4016	
1087	11569	13919	12043	4011	
1088	11565	13920	12041	3991	
1089	11561	13918	12042	3975	
1090	11556	13918	12051	3974	
1091	11552	13922	12043	3960	
1092	11552	13923	12043	3952	
1093	11548	13922	12042	3934	
1094	11544	13918	12048	3931	
1095	11547	13916	12047	3913	
1096	11550	13915	12049	3899	
1097	11547	13922	12049	3886	
1098	11549	13922	12049	3875	
1099	11547	13923	12049	3866	
1100	11548	13921	12052	3855	
1101	11544	13919	12049	3837	
1102	11542	13920	12051	3828	
1103	11542	13927	12051	3826	
1104	11539	13926	12049	3817	
1105	11543	13921	12043	3808	
1106	11528	13920	12047	3803	
1107	11530	13918	12051	3785	
1108	11529	13923	12052	3779	
1109	11534	13918	12048	3769	
1110	11526	13918	12046	3761	
1111	11525	13919	12050	3764	
1112	11520	13917	12045	3755	
1113	11518	13918	12052	3747	
1114	11516	13922	12049	3750	
1115	11514	13921	12052	3750	
1116	11519	13919	12052	3749	
1117	11511	13913	12049	3741	
1118	11508	13923	12046	3737	
1119	11500	13919	12046	3736	
1120	11501	13918	12050	3720	
1121	11504	13918	12053	3714	
1122	11500	13923	12052	3711	
1123	11501	13916	12046	3693	
1124	11495	13922	12049	3691	
1125	11490	13922	12041	3691	
1126	11489	13920	12051	3681	
1127	11480	13917	12048	3675	
1128	11477	13918	12051	3661	
1129	11470	13923	12044	3659	
1130	11472	13918	12049	3654	
1131	11474	13918	12053	3647	
1132	11468	13915	12045	3636	
1133	11473	13916	12054	3632	
1134	11465	13918	12048	3617	
1135	11469	13919	12051	3610	
1136	11467	13920	12047	3606	
1137	11469	13917	12047	3599	
1138	11467	13920	12046	3593	
1139	11469	13914	12045	3592	
1140	11466	13917	12046	3589	
1141	11467	13914	12047	3591	
1142	11472	13918	12047	3586	
1143	11461	13917	12043	3581	
1144	11465	13915	12052	3576	
1145	11460	13915	12046	3572	
1146	11460	13916	12048	3570	
1147	11467	13918	12045	3565	
1148	11465	13923	12048	3556	
1149	11466	13917	12052	3556	
1150	11461	13917	12049	3554	
1151	11467	13920	12041	3553	
1152	11468	13929	12044	3553	
1153	11471	13922	12051	3546	
1154	11461	13916	12051	3549	
1155	11462	13912	12049	3549	
1156	11459	13921	12047	3545	
1157	11454	13917	12050	3531	
1158	11460	13919	12048	3525	
1159	11461	13917	12049	3511	
1160	11460	13920	12046	3501	
1161	11459	13917	12047	3497	
1162	11460	13913	12047	3494	
1163	11456	13918	12045	3496	
1164	11456	13914	12049	3486	
1165	11455	13917	12053	3483	
1166	11455	13917	12052	3483	
1167	11455	13922	12048	3479	
1168	11457	13920	12041	3476	
1169	11458	13918	12051	3479	
1170	11459	13919	12047	3473	
1171	11463	13918	12052	3461	
1172	11458	13922	12045	3463	
1173	11455	13921	12051	3462	
1174	11458	13917	12043	3460	
1175	11463	13921	12047	3456	
1176	11457	13919	12045	3450	
1177	11458	13920	12049	3458	
1178	11459	13922	12048	3458	
1179	11456	13918	12053	3453	
1180	11455	13922	12046	3451	
1181	11465	13920	12050	3449	
1182	11461	13918	12051	3441	
1183	11461	13918	12046	3438	
1184	11458	13917	12049	3433	
1185	11457	13919	12051	3437	
1186	11457	13919	12040	3434	
1187	11457	13914	12047	3430	
1188	11452	13915	12048	3426	
1189	11451	13923	12050	3427	
1190	11456	13919	12048	3426	
1191	11448	13917	12050	3421	
1192	11451	13916	12048	3420	
1193	11445	13917	12051	3413	
1194	11448	13918	12046	3408	
1195	11451	13922	12047	3402	
1196	11447	13920	12046	3394	
1197	11443	13924	12047	3386	
1198	11444	13917	12047	3380	
1199	11444	13913	12048	3380	
1200	11444	13917	12049	3375	
1201	11441	13922	12048	3377	
1202	11439	13919	12047	3369	
1203	11439	13920	12051	3369	
1204	11439	13924	12050	3370	
1205	11438	13920	12042	3373	
1206	11440	13918	12051	3371	
1207	11436	13918	12057	3368	
1208	11437	13921	12047	3368	
1209	11431	13921	12052	3366	
1210	11433	13919	12047	3359	
1211	11435	13920	12049	3354	
1212	11433	13921	12044	3354	
1213	11435	13915	12053	3355	
1214	11431	13914	12051	3357	
1215	11424	13918	12050	3356	
1216	11434	13917	12049	3349	
1217	11432	13917	12046	3349	
1218	11435	13916	12047	3344	
1219	11429	13920	12047	3336	
1220	11435	13919	12051	3336	
1221	11434	13926	12047	3334	
1222	11426	13916	12048	3332	
1223	11429	13915	12046	3327	
1224	11439	13916	12050	3329	
1225	11433	13917	12046	3327	
1226	11439	13920	12046	3325	
1227	11430	13919	12049	3318	
1228	11435	13919	12048	3314	
1229	11432	13916	12050	3308	
1230	11432	13919	12050	3305	
1231	11433	13922	12042	3306	
1232	11435	13917	12044	3303	
1233	11431	13917	12048	3304	
1234	11432	13913	12052	3297	
1235	11431	13918	12050	3296	
1236	11432	13923	12052	3288	
1237	11434	13916	12046	3283	
1238	11430	13921	12045	3274	
1239	11434	13920	12050	3273	
1240	11428	13913	12051	3270	
1241	11427	13919	12048	3270	
1242	11430	13917	12046	3267	
1243	11425	13917	12053	3269	
1244	11426	13920	12046	3267	
1245	11425	13919	12046	3265	
1246	11422	13916	12046	3254	
1247	11423	13916	12046	3252	
1248	11414	13914	12043	3247	
1249	11416	13919	12048	3250	
1250	11418	13917	12048	3248	
1251	11415	13916	12049	3236	
1252	11413	13922	12048	3234	
1253	11410	13921	12048	3232	
1254	11402	13917	12046	3230	
1255	11401	13921	12045	3229	
1256	11402	13921	12043	3227	
1257	11401	13914	12041	3228	
1258	11396	13916	12053	3226	
1259	11396	13915	12051	3230	
1260	11395	13913	12047	3229	
1261	11398	13913	12050	3225	
1262	11397	13916	12049	3223	
1263	11404	13916	12053	3214	
1264	11400	13913	12055	3198	
1265	11404	13916	12048	3189	
1266	11396	13917	12045	3185	
1267	11399	13916	12042	3177	
1268	11394	13922	12051	3171	
1269	11398	13915	12042	3164	
1270	11396	13915	12055	3159	
1271	11394	13919	12042	3164	
1272	11393	13919	12049	3158	
1273	11396	13916	12048	3156	
1274	11397	13921	12048	3141	
1275	11399	13925	12039	3145	
1276	11396	13919	12045	3139	
1277	11393	13915	12047	3145	
1278	11393	13920	12052	3137	
1279	11391	13918	12047	3137	
1280	11394	13918	12046	3139	
1281	11393	13921	12044	3137	
1282	11399	13917	12051	3137	
1283	11395	13919	12048	3140	
1284	11390	13921	12044	3140	
1285	11387	13925	12050	3136	
1286	11391	13918	12047	3140	
1287	11385	13920	12046	3136	
1288	11382	13919	12052	3137	
1289	11380	13919	12054	3134	
1290	11372	13924	12045	3133	
1291	11372	13921	12052	3132	
1292	11362	13916	12054	3130	
1293	11360	13917	12048	3130	
1294	11363	13920	12051	3131	
1295	11360	13923	12048	3130	
1296	11360	13921	12051	3129	
1297	11360	13916	12049	3129	
1298	11368	13917	12047	3125	
1299	11367	13917	12052	3122	
1300	11362	13917	12041	3125	
1301	11366	13918	12047	3128	
1302	11363	13918	12043	3126	
1303	11364	13913	12048	3127	
1304	11368	13915	12050	3126	
1305	11371	13913	12046	3131	
1306	11368	13923	12052	3125	
1307	11373	13921	12047	3126	
1308	11368	13916	12046	3130	
1309	11368	13916	12047	3129	
1310	11369	13919	12046	3125	
1311	11366	13921	12049	3128	
1312	11365	13917	12053	3127	
1313	11365	13917	12051	3126	
1314	11366	13912	12049	3126	
1315	11369	13919	12047	3118	
1316	11366	13919	12051	3118	
1317	11361	13920	12048	3124	
1318	11363	13921	12048	3126	
1319	11354	13921	12047	3124	
1320	11355	13919	12048	3123	
1321	11360	13918	12048	3128	
1322	11363	13920	12049	3131	
1323	11359	13918	12050	3121	
1324	11359	13920	12051	3128	
1325	11355	13917	12045	3122	
1326	11356	13920	12050	3122	
1327	11357	13918	12049	3121	
1328	11362	13922	12051	3122	
1329	11361	13919	12048	3120	
1330	11365	13922	12050	3121	
1331	11360	13916	12049	3120	
1332	11359	13919	12048	3118	
1333	11365	13919	12043	3114	
1334	11360	13919	12048	3106	
1335	11361	13919	12044	3107	
1336	11355	13915	12052	3114	
1337	11355	13918	12044	3106	
1338	11361	13917	12045	3106	
1339	11362	13918	12045	3108	
1340	11353	13921	12052	3109	
1341	11354	13925	12055	3108	
1342	11361	13918	12051	3109	
1343	11357	13917	12045	3105	
1344	11359	13919	12051	3107	
1345	11357	13917	12046	3111	
1346	11356	13919	12047	3108	
1347	11354	13922	12049	3103	
1348	11352	13918	12046	3099	
1349	11352	13921	12052	3097	
1350	11358	13921	12050	3095	
1351	11358	13919	12057	3098	
1352	11350	13922	12053	3099	
1353	11351	13919	12050	3091	
1354	11355	13919	12044	3090	
1355	11358	13921	12047	3084	
1356	11353	13919	12044	3077	
1357	11350	13921	12052	3078	
1358	11350	13913	12052	3077	
1359	11352	13924	12044	3078	
1360	11353	13919	12044	3074	
1361	11354	13919	12047	3074	
1362	11355	13918	12050	3078	
1363	11357	13922	12047	3074	
1364	11359	13921	12050	3070	
1365	11347	13914	12049	3075	
1366	11352	13917	12048	3073	
1367	11350	13916	12047	3068	
1368	11353	13918	12055	3062	
1369	11355	13919	12050	3065	
1370	11355	13917	12052	3062	
1371	11360	13917	12048	3065	
1372	11358	13915	12052	3068	
1373	11351	13921	12048	3065	
1374	11352	13918	12053	3068	
1375	11351	13924	12048	3066	
1376	11351	13922	12046	3061	
1377	11348	13919	12049	3061	
1378	11352	13914	12046	3062	
1379	11347	13920	12045	3062	
1380	11346	13916	12049	3065	
1381	11349	13921	12050	3063	
1382	11347	13925	12044	3061	
1383	11350	13923	12050	3063	
1384	11350	13926	12048	3059	
1385	11353	13919	12046	3059	
1386	11353	13919	12048	3052	
1387	11348	13919	12047	3053	
1388	11347	13922	12049	3050	
1389	11352	13923	12047	3053	
1390	11353	13922	12048	3051	
1391	11352	13919	12047	3053	
1392	11351	13921	12045	3049	
1393	11356	13921	12047	3043	
1394	11349	13921	12046	3043	
1395	11350	13917	12048	3049	
1396	11350	13916	12050	3046	
1397	11348	13919	12046	3054	
1398	11350	13922	12046	3049	
1399	11352	13925	12051	3050	
1400	11349	13921	12053	3052	
1401	11353	13916	12049	3051	
1402	11351	13920	12044	3047	
1403	11348	13914	12042	3042	
1404	11352	13922	12046	3043	
1405	11347	13914	12054	3040	
1406	11346	13920	12052	3050	
1407	11351	13919	12046	3046	
1408	11355	13920	12046	3040	
1409	11349	13923	12046	3039	
1410	11354	13920	12045	3041	
1411	11351	13919	12046	3045	
1412	11345	13918	12048	3042	
1413	11348	13920	12047	3045	
1414	11349	13920	12049	3040	
1415	11347	13919	12049	3040	
1416	11344	13919	12051	3036	
1417	11352	13911	12052	3039	
1418	11354	13917	12049	3038	
1419	11348	13921	12041	3033	
1420	11349	13922	12045	3034	
1421	11350	13922	12049	3032	
1422	11357	13920	12047	3032	
1423	11354	13920	12047	3035	
1424	11357	13920	12046	3030	
1425	11350	13921	12052	3030	
1426	11352	13919	12046	3032	
1427	11358	13923	12043	3035	
1428	11358	13920	12048	3030	
1429	11348	13922	12046	3029	
1430	11353	13921	12051	3025	
1431	11350	13917	12050	3023	
1432	11352	13919	12050	3022	
1433	11358	13914	12046	3022	
1434	11353	13922	12047	3026	
1435	11355	13918	12049	3026	
1436	11356	13920	12051	3023	
1437	11352	13924	12053	3023	
1438	11353	13921	12053	3027	
1439	11353	13921	12052	3026	
1440	11352	13919	12045	3029	
1441	11355	13920	12051	3029	
1442	11355	13918	12050	3029	
1443	11356	13922	12052	3025	
1444	11358	13915	12044	3026	
1445	11357	13919	12052	3031	
1446	11359	13920	12048	3029	
1447	11358	13920	12049	3028	
1448	11356	13916	12051	3027	
1449	11352	13919	12051	3031	
1450	11352	13919	12043	3030	
1451	11356	13919	12052	3031	
1452	11351	13920	12049	3029	
1453	11358	13915	12042	3026	
1454	11357	13922	12046	3033	
1455	11353	13922	12053	3030	
1456	11347	13919	12046	3024	
1457	11357	13921	12051	3035	
1458	11352	13922	12051	3025	
1459	11349	13913	12047	3025	
1460	11350	13917	12049	3031	
1461	11349	13915	12046	3022	
1462	11351	13917	12052	3026	
1463	11345	13921	12051	3021	
1464	11339	13920	12050	3026	
1465	11343	13923	12048	3022	
1466	11346	13919	12046	3017	
1467	11348	13912	12054	3017	
1468	11347	13917	12048	3009	
1469	11344	13918	12048	3012	
1470	11350	13919	12043	3007	
1471	11353	13922	12048	3007	
1472	11346	13918	12045	3004	
1473	11341	13919	12048	3003	
1474	11342	13920	12050	3005	
1475	11346	13919	12049	3002	
1476	11347	13919	12050	3001	
1477	11347	13918	12047	3003	
1478	11343	13920	12045	3003	
1479	11343	13918	12046	3000	
1480	11343	13919	12047	3003	
1481	11342	13919	12039	2996	
1482	11337	13916	12049	2994	
1483	11339	13918	12047	2996	
1484	11336	13924	12047	2997	
1485	11340	13922	12048	3000	
1486	11341	13919	12046	2997	
1487	11345	13925	12051	2998	
1488	11342	13918	12046	2993	
1489	11342	13915	12046	2987	
1490	11338	13920	12048	2993	
1491	11336	13919	12047	2995	
1492	11337	13918	12051	2990	
1493	11335	13917	12051	2987	
1494	11333	13923	12050	2989	
1495	11340	13920	12050	2980	
1496	11333	13919	12048	2981	
1497	11336	13921	12044	2978	
1498	11338	13918	12047	2971	
1499	11339	13926	12045	2967	
1500	11336	13920	12052	2961	
1501	11332	13920	12049	2970	
1502	11336	13921	12044	2960	
1503	11330	13918	12049	2959	
1504	11335	13918	12043	2964	
1505	11333	13919	12044	2963	
1506	11340	13920	12046	2967	
1507	11336	13917	12051	2965	
1508	11337	13921	12048	2967	
1509	11333	13921	12050	2963	
1510	11334	13914	12049	2951	
1511	11336	13923	12051	2964	
1512	11330	13920	12054	2957	
1513	11331	13915	12047	2951	
1514	11337	13918	12047	2955	
1515	11329	13920	12052	2954	
1516	11338	13915	12049	2954	
1517	11332	13914	12044	2942	
1518	11330	13919	12041	2943	
1519	11329	13920	12045	2937	
1520	11328	13922	12054	2942	
1521	11334	13917	12050	2935	
1522	11325	13923	12044	2930	
1523	11328	13919	12050	2931	
1524	11328	13917	12044	2932	
1525	11322	13921	12048	2932	
1526	11327	13914	12044	2923	
1527	11329	13920	12051	2925	
1528	11333	13915	12052	2930	
1529	11332	13922	12049	2934	
1530	11331	13916	12052	2925	
1531	11332	13920	12045	2922	
1532	11327	13922	12038	2925	
1533	11330	13924	12048	2924	
1534	11331	13917	12050	2921	
1535	11332	13916	12046	2921	
1536	11332	13920	12048	2925	
1537	11326	13921	12049	2923	
1538	11330	13918	12048	2917	
1539	11328	13920	12051	2923	
1540	11334	13914	12047	2916	
1541	11333	13926	12050	2911	
1542	11330	13916	12048	2913	
1543	11333	13916	12053	2915	
1544	11332	13923	12051	2912	
1545	11332	13924	12049	2920	
1546	11334	13916	12053	2918	
1547	11335	13923	12045	2914	
1548	11336	13919	12051	2910	
1549	11339	13919	12052	2915	
1550	11332	13915	12045	2910	
1551	11336	13918	12049	2914	
1552	11333	13922	12050	2915	
1553	11336	13923	12052	2916	
1554	11342	13920	12045	2916	
1555	11335	13917	12045	2914	
1556	11338	13920	12047	2914	
1557	11333	13925	12049	2918	
1558	11330	13921	12055	2913	
1559	11336	13916	12053	2923	
1560	11339	13913	12049	2922	
1561	11334	13917	12052	2923	
1562	11335	13920	12056	2919	
1563	11337	13915	12049	2917	
1564	11327	13918	12049	2920	
1565	11337	13917	12047	2919	
1566	11338	13919	12046	2914	
1567	11338	13922	12050	2919	
1568	11332	13914	12048	2922	
1569	11333	13918	12046	2914	
1570	11332	13917	12051	2918	
1571	11336	13918	12051	2919	
1572	11340	13916	12050	2916	
1573	11334	13919	12046	2919	
1574	11331	13916	12044	2918	
1575	11331	13921	12048	2912	
1576	11330	13917	12050	2912	
1577	11332	13916	12045	2916	
1578	11335	13920	12051	2913	
1579	11328	13919	12045	2912	
1580	11329	13925	12047	2912	
1581	11331	13920	12045	2917	
1582	11325	13914	12045	2908	
1583	11331	13923	12046	2904	
1584	11334	13928	12046	2909	
1585	11335	13923	12042	2904	
1586	11339	13919	12049	2910	
1587	11334	13917	12047	2912	
1588	11336	13925	12048	2898	
1589	11334	13923	12046	2896	
1590	11336	13918	12046	2902	
1591	11332	13927	12050	2904	
1592	11331	13921	12051	2904	
1593	11332	13922	12051	2908	
1594	11333	13917	12048	2901	
1595	11336	13917	12045	2901	
1596	11334	13920	12046	2903	
1597	11332	13923	12046	2899	
1598	11333	13922	12049	2897	
1599	11334	13918	12046	2903	
1600	11336	13921	12046	2906	
1601	11334	13918	12051	2902	
1602	11338	13921	12047	2902	
1603	11332	13918	12049	2904	
1604	11335	13918	12043	2903	
1605	11335	13922	12051	2904	
1606	11335	13916	12052	2902	
1607	11330	13919	12045	2899	
1608	11335	13918	12048	2903	
1609	11331	13923	12051	2908	
1610	11334	13921	12049	2904	
1611	11337	13921	12044	2905	
1612	11336	13918	12039	2905	
1613	11337	13914	12044	2898	
1614	11336	13923	12047	2899	
1615	11338	13928	12047	2903	
1616	11335	13922	12048	2898	
1617	11338	13919	12046	2894	
1618	11333	13915	12054	2898	
1619	11332	13923	12049	2888	
1620	11327	13918	12050	2891	
1621	11329	13923	12045	2893	
1622	11334	13919	12052	2898	
1623	11327	13921	12047	2895	
1624	11329	13915	12050	2895	
1625	11331	13919	12047	2890	
1626	11333	13919	12050	2887	
1627	11330	13915	12054	2887	
1628	11332	13918	12046	2890	
1629	11332	13915	12044	2887	
1630	11331	13919	12048	2886	
1631	11333	13923	12053	2884	
1632	11330	13923	12049	2885	
1633	11337	13920	12049	2886	
1634	11339	13920	12050	2885	
1635	11333	13922	12048	2883	
1636	11331	13923	12045	2883	
1637	11327	13919	12046	2883	
1638	11336	13915	12049	2886	
1639	11335	13917	12048	2881	
1640	11336	13926	12049	2882	
1641	11336	13921	12042	2882	
1642	11332	13921	12044	2883	
1643	11335	13926	12047	2879	
1644	11332	13919	12046	2883	
1645	11334	13919	12045	2885	
1646	11336	13922	12045	2887	
1647	11335	13919	12044	2877	
1648	11336	13921	12048	2885	
1649	11336	13912	12047	2879	
1650	11340	13925	12049	2880	
1651	11338	13924	12043	2883	
1652	11340	13924	12048	2877	
1653	11332	13917	12049	2882	
1654	11333	13917	12045	2879	
1655	11337	13923	12044	2882	
1656	11338	13922	12044	2883	
1657	11340	13919	12039	2881	
1658	11338	13923	12046	2877	
1659	11335	13918	12053	2878	
1660	11342	13921	12045	2876	
1661	11339	13919	12045	2882	
1662	11336	13920	12048	2880	
1663	11341	13920	12052	2875	
1664	11340	13916	12048	2882	
1665	11338	13918	12048	2876	
1666	11339	13919	12048	2877	
1667	11337	13915	12047	2876	
1668	11339	13916	12052	2878	
1669	11339	13926	12045	2874	
1670	11343	13924	12048	2878	
1671	11338	13920	12045	2876	
1672	11341	13918	12052	2877	
1673	11338	13920	12053	2871	
1674	11337	13919	12053	2869	
1675	11335	13917	12052	2873	
1676	11343	13920	12053	2872	
1677	11338	13918	12050	2874	
1678	11338	13924	12040	2870	
1679	11338	13918	12046	2871	
1680	11342	13923	12043	2874	
1681	11337	13915	12043	2869	
1682	11337	13918	12045	2874	
1683	11342	13922	12044	2884	
1684	11342	13922	12049	2876	
1685	11340	13923	12048	2880	
1686	11339	13918	12048	2870	
1687	11345	13917	12046	2869	
1688	11345	13920	12050	2869	
1689	11343	13918	12051	2870	
1690	11338	13923	12054	2867	
1691	11347	13926	12046	2871	
1692	11340	13920	12050	2863	
1693	11342	13921	12050	2864	
1694	11344	13921	12048	2862	
1695	11345	13924	12045	2864	
1696	11345	13924	12056	2860	
1697	11342	13923	12047	2856	
1698	11344	13917	12042	2854	
1699	11344	13921	12043	2857	
1700	11346	13922	12049	2859	
1701	11343	13912	12047	2858	
1702	11348	13922	12051	2856	
1703	11345	13921	12038	2859	
1704	11347	13915	12044	2856	
1705	11343	13923	12046	2861	
1706	11344	13921	12047	2859	
1707	11351	13917	12050	2861	
1708	11345	13920	12046	2862	
1709	11345	13922	12041	2862	
1710	11348	13921	12046	2860	
1711	11349	13918	12053	2857	
1712	11342	13917	12041	2854	
1713	11355	13916	12042	2858	
1714	11352	13918	12049	2859	
1715	11345	13921	12052	2859	
1716	11351	13916	12050	2862	
1717	11349	13920	12046	2856	
1718	11355	13913	12048	2858	
1719	11349	13922	12049	2852	
1720	11352	13913	12041	2860	
1721	11351	13915	12044	2854	
1722	11345	13913	12049	2857	
1723	11352	13918	12049	2854	
1724	11351	13918	12046	2855	
1725	11349	13918	12049	2855	
1726	11349	13918	12047	2855	
1727	11347	13924	12053	2860	
1728	11349	13915	12048	2860	
1729	11353	13919	12045	2852	
1730	11350	13919	12045	2858	
1731	11351	13925	12047	2859	
1732	11353	13920	12048	2860	
1733	11348	13916	12043	2855	
1734	11347	13916	12049	2854	
1735	11351	13920	12044	2852	
1736	11348	13915	12050	2849	
1737	11343	13924	12052	2845	
1738	11348	13922	12046	2837	
1739	11343	13925	12046	2840	
1740	11348	13919	12046	2839	
1741	11357	13922	12049	2835	
1742	11354	13921	12051	2838	
1743	11350	13926	12056	2843	
1744	11348	13918	12054	2843	
1745	11353	13920	12055	2845	
1746	11354	13921	12050	2838	
1747	11354	13920	12045	2838	
1748	11354	13921	12046	2842	
1749	11353	13920	12052	2841	
1750	11354	13921	12047	2836	
1751	11353	13923	12040	2836	
1752	11353	13920	12049	2837	
1753	11352	13917	12044	2835	
1754	11356	13919	12048	2836	
1755	11356	13923	12054	2837	
1756	11356	13919	12047	2829	
1757	11355	13920	12050	2830	
1758	11358	13924	12047	2836	
1759	11354	13920	12053	2834	
1760	11355	13923	12042	2832	
1761	11353	13919	12046	2837	
1762	11356	13919	12050	2838	
1763	11359	13925	12052	2831	
1764	11353	13922	12046	2834	
1765	11357	13919	12056	2831	
1766	11355	13917	12049	2829	
1767	11358	13913	12045	2817	
1768	11355	13919	12049	2806	
1769	11351	13926	12045	2805	
1770	11355	13926	12049	2806	
1771	11362	13919	12047	2802	
1772	11352	13919	12050	2800	
1773	11354	13921	12050	2797	
1774	11356	13924	12050	2797	
1775	11358	13917	12049	2799	
1776	11361	13920	12042	2796	
1777	11360	13921	12042	2793	
1778	11360	13915	12044	2790	
1779	11358	13920	12050	2790	
1780	11356	13918	12053	2796	
1781	11354	13920	12047	2790	
1782	11352	13923	12050	2795	
1783	11360	13928	12045	2798	
1784	11359	13917	12046	2791	
1785	11359	13917	12048	2790	
1786	11359	13917	12047	2791	
1787	11358	13914	12046	2796	
1788	11356	13923	12050	2793	
1789	11359	13914	12047	2794	
1790	11360	13918	12049	2795	
1791	11362	13916	12050	2795	
1792	11360	13918	12046	2791	
1793	11361	13921	12046	2791	
1794	11363	13922	12045	2792	
1795	11364	13919	12045	2793	
1796	11359	13921	12044	2791	
1797	11365	13920	12047	2791	
1798	11360	13915	12047	2788	
1799	11362	13919	12042	2792	
1800	11363	13922	12047	2793	
1801	11360	13921	12044	2789	
1802	11355	13921	12052	2792	
1803	11363	13917	12043	2792	
1804	11363	13926	12049	2793	
1805	11359	13924	12043	2794	
1806	11357	13919	12046	2795	
1807	11356	13919	12045	2793	
1808	11355	13916	12044	2788	
1809	11357	13922	12046	2796	
1810	11356	13918	12049	2800	
1811	11357	13920	12048	2796	
